,userId,movieId,rating,ratings_timestamp
133,1,2105,4.0,964981725
134,1,2115,5.0,964982529
135,1,2116,5.0,964982876
136,1,2137,5.0,964982791
137,1,2139,5.0,964982791
138,1,2141,5.0,964982838
139,1,2143,4.0,964981725
140,1,2161,5.0,964981710
141,1,2174,4.0,964981680
142,1,2193,4.0,964981710
143,1,2253,2.0,964981775
144,1,2268,4.0,964982989
145,1,2273,4.0,964982310
146,1,2291,5.0,964983664
147,1,2329,5.0,964983263
148,1,2338,2.0,964983546
149,1,2353,5.0,964983861
150,1,2366,4.0,964982462
151,1,2387,5.0,964983123
152,1,2389,2.0,964983094
153,1,2395,5.0,964981093
154,1,2406,4.0,964982310
155,1,2414,3.0,964982513
156,1,2427,5.0,964982242
157,1,2450,4.0,964982620
158,1,2459,5.0,964983414
159,1,2470,5.0,964982588
160,1,2478,4.0,964984169
161,1,2492,4.0,965719662
162,1,2502,5.0,964981278
163,1,2528,3.0,964982328
164,1,2529,5.0,964982242
165,1,2542,5.0,964981265
166,1,2571,5.0,964981888
167,1,2580,5.0,964983000
168,1,2596,5.0,964981144
169,1,2616,4.0,964983080
170,1,2617,2.0,964982588
171,1,2628,4.0,964980523
172,1,2640,4.0,964982377
173,1,2641,5.0,964982620
174,1,2644,4.0,964983393
175,1,2648,4.0,964983414
176,1,2654,5.0,964983393
177,1,2657,3.0,964983426
178,1,2692,5.0,964981855
179,1,2700,5.0,964980985
180,1,2716,5.0,964983414
181,1,2761,5.0,964982703
182,1,2797,4.0,964981710
183,1,2826,4.0,964980523
184,1,2858,5.0,964980868
185,1,2872,5.0,964981680
186,1,2899,5.0,964982703
187,1,2916,4.0,964982290
188,1,2944,5.0,964981872
189,1,2947,5.0,964982176
190,1,2948,5.0,964982191
191,1,2949,5.0,964981888
192,1,2959,5.0,964983282
193,1,2985,4.0,964983034
194,1,2987,5.0,964982495
195,1,2991,5.0,964982271
196,1,2993,5.0,964982242
197,1,2997,4.0,964980896
198,1,3033,5.0,964983762
199,1,3034,5.0,964982791
200,1,3052,5.0,964981208
201,1,3053,5.0,964984086
202,1,3062,4.0,964981872
203,1,3147,5.0,964983873
204,1,3168,4.0,964982495
205,1,3176,1.0,964983504
206,1,3243,3.0,964981093
207,1,3247,3.0,964983108
208,1,3253,5.0,964981107
209,1,3273,5.0,964983536
210,1,3386,5.0,964983484
211,1,3439,4.0,964981799
212,1,3440,4.0,964981799
213,1,3441,5.0,964982328
214,1,3448,5.0,964984054
215,1,3450,5.0,964981144
216,1,3479,4.0,964981725
217,1,3489,4.0,964981775
218,1,3527,4.0,964982271
219,1,3578,5.0,964980668
220,1,3617,4.0,964980683
221,1,3639,4.0,964982271
222,1,3671,5.0,964981589
223,1,3702,5.0,964983737
224,1,3703,5.0,964981909
225,1,3729,5.0,964982363
226,1,3740,4.0,964982417
227,1,3744,4.0,964980694
228,1,3793,5.0,964981855
229,1,3809,4.0,964981220
230,1,4006,4.0,964982903
231,1,5060,5.0,964984002
232,2,318,3.0,1445714835
233,2,333,4.0,1445715029
234,2,1704,4.5,1445715228
235,2,3578,4.0,1445714885
236,2,6874,4.0,1445714952
237,2,8798,3.5,1445714960
238,2,46970,4.0,1445715013
239,2,48516,4.0,1445715064
240,2,58559,4.5,1445715141
241,2,68157,4.5,1445715154
242,2,71535,3.0,1445714974
243,2,74458,4.0,1445714926
244,2,77455,3.0,1445714941
245,2,79132,4.0,1445714841
246,2,80489,4.5,1445715340
247,2,80906,5.0,1445715172
248,2,86345,4.0,1445715166
249,2,91529,3.5,1445714891
250,2,91658,2.5,1445714938
251,2,99114,3.5,1445714874
252,2,109487,3.0,1445715145
253,2,112552,4.0,1445714882
254,2,114060,2.0,1445715276
255,2,115713,3.5,1445714854
256,2,122882,5.0,1445715272
257,2,131724,5.0,1445714851
258,3,31,0.5,1306463578
259,3,527,0.5,1306464275
260,3,647,0.5,1306463619
261,3,688,0.5,1306464228
262,3,720,0.5,1306463595
263,3,849,5.0,1306463611
264,3,914,0.5,1306463567
265,3,1093,0.5,1306463627
266,3,1124,0.5,1306464216
267,3,1263,0.5,1306463569
268,3,1272,0.5,1306463624
269,3,1275,3.5,1306463323
270,3,1302,0.5,1306464189
271,3,1371,3.0,1306463561
272,3,1587,4.5,1306464003
273,3,2018,0.5,1306464175
274,3,2080,0.5,1306463572
275,3,2090,0.5,1306464261
276,3,2105,2.0,1306463559
277,3,2288,4.0,1306463631
278,3,2424,0.5,1306464293
279,3,2851,5.0,1306463925
280,3,3024,4.5,1306464054
281,3,3210,0.5,1306463638
282,3,3703,5.0,1306463603
283,3,3949,0.5,1306464245
284,3,4518,5.0,1306463770
285,3,5048,0.5,1306464284
286,3,5181,5.0,1306463718
287,3,5746,5.0,1306463708
288,3,5764,4.5,1306464021
289,3,5919,5.0,1306463825
290,3,6238,0.5,1306464204
291,3,6835,5.0,1306463670
292,3,7899,4.5,1306464036
293,3,7991,5.0,1306463684
294,3,26409,4.5,1306463993
295,3,70946,5.0,1306463815
296,3,72378,0.5,1306464164
297,4,21,3.0,986935199
298,4,32,2.0,945173447
299,4,45,3.0,986935047
300,4,47,2.0,945173425
301,4,52,3.0,964622786
302,4,58,3.0,964538444
303,4,106,4.0,986848784
304,4,125,5.0,964622758
305,4,126,1.0,986848920
306,4,162,5.0,945078571
307,4,171,3.0,945078428
308,4,176,5.0,964622565
309,4,190,2.0,945079259
310,4,215,5.0,945079078
311,4,222,1.0,945629040
312,4,232,5.0,964622684
313,4,235,2.0,945173513
314,4,247,3.0,986848894
315,4,260,5.0,945079259
316,4,265,5.0,964538468
317,4,296,1.0,945173350
318,4,319,5.0,945079182
319,4,342,5.0,964538500
320,4,345,4.0,945629063
321,4,348,4.0,964622786
322,4,351,3.0,986934901
323,4,357,3.0,964623306
324,4,368,4.0,945078690
325,4,417,2.0,945078467
326,4,441,1.0,986934915
327,4,450,2.0,986848828
328,4,457,5.0,945079259
329,4,475,5.0,945174290
330,4,492,5.0,945079872
331,4,509,1.0,945079106
332,4,538,5.0,945078636
333,4,539,1.0,964538832
334,4,553,2.0,945079301
335,4,588,4.0,945079670
336,4,593,5.0,964539986
337,4,595,3.0,986848609
338,4,599,2.0,945078587
339,4,608,5.0,964540008
340,4,648,3.0,945079906
341,4,708,4.0,986935230
342,4,759,3.0,945078601
343,4,800,4.0,945079106
344,4,892,4.0,964622714
345,4,898,5.0,964623347
346,4,899,4.0,945079653
347,4,902,4.0,945078446
348,4,904,4.0,945079837
349,4,908,5.0,945173902
350,4,910,5.0,945173989
351,4,912,5.0,945173902
352,4,914,5.0,945079670
353,4,919,5.0,945079521
354,4,920,5.0,945173602
355,4,930,5.0,964538571
356,4,937,3.0,986849085
357,4,1025,4.0,945079232
358,4,1046,5.0,945173654
359,4,1057,3.0,964540578
360,4,1060,2.0,986934819
361,4,1073,4.0,945079483
362,4,1077,5.0,945173692
363,4,1079,2.0,945078946
364,4,1080,5.0,986934696
365,4,1084,5.0,945079259
366,4,1086,5.0,964539723
367,4,1094,3.0,964538500
368,4,1103,5.0,964539723
369,4,1136,5.0,986934625
370,4,1179,4.0,964539180
371,4,1183,1.0,964778513
372,4,1188,5.0,964538500
373,4,1196,5.0,964538763
374,4,1197,5.0,964538763
375,4,1198,3.0,964538728
376,4,1199,2.0,945078967
377,4,1203,5.0,945174025
378,4,1211,1.0,964539205
379,4,1213,4.0,945079729
380,4,1219,4.0,964539961
381,4,1225,4.0,964539326
382,4,1250,5.0,945174008
383,4,1259,4.0,964538728
384,4,1265,4.0,964622684
385,4,1266,4.0,986849037
386,4,1279,2.0,986934832
387,4,1282,5.0,945079653
388,4,1283,5.0,945078690
389,4,1288,4.0,945079653
390,4,1291,4.0,964538763
391,4,1304,3.0,945078467
392,4,1391,1.0,945173766
393,4,1449,5.0,945079767
394,4,1466,4.0,945173492
395,4,1500,4.0,964622830
396,4,1517,4.0,945079790
397,4,1580,3.0,986935244
398,4,1597,1.0,945079906
399,4,1617,2.0,945079837
400,4,1641,4.0,964622758
401,4,1704,1.0,945629015
402,4,1719,4.0,945079956
403,4,1732,4.0,945079889
404,4,1733,5.0,945079143
405,4,1734,3.0,964539357
406,4,1834,5.0,945174134
407,4,1860,2.0,986849001
408,4,1883,4.0,964622642
409,4,1885,3.0,964622617
410,4,1892,2.0,964539431
411,4,1895,4.0,945629179
412,4,1907,3.0,964540505
413,4,1914,4.0,964622714
414,4,1916,1.0,986934786
415,4,1923,3.0,986934870
416,4,1947,5.0,945079653
417,4,1966,2.0,964622684
418,4,1967,5.0,945078967
419,4,1968,4.0,986934786
420,4,2019,2.0,945078690
421,4,2076,4.0,945079052
422,4,2078,5.0,945079521
423,4,2109,4.0,986935016
424,4,2145,3.0,986935328
425,4,2150,5.0,986934738
426,4,2174,5.0,964539855
427,4,2186,5.0,945174008
428,4,2203,4.0,945079729
429,4,2204,5.0,964540008
430,4,2282,1.0,945629238
431,4,2324,1.0,964622590
432,4,2336,2.0,964538964
433,4,2351,4.0,945078467
434,4,2359,4.0,964622590
435,4,2390,5.0,945079164
436,4,2395,3.0,964623306
437,4,2406,4.0,986935302
438,4,2467,4.0,945079858
439,4,2571,1.0,945173385
440,4,2583,5.0,945078863
441,4,2599,5.0,964622684
442,4,2628,1.0,986848894
443,4,2683,4.0,945079790
444,4,2692,5.0,945079013
445,4,2712,2.0,945078542
446,4,2762,4.0,964539986
447,4,2763,1.0,964778621
448,4,2770,2.0,945173553
449,4,2791,5.0,964539628
450,4,2843,5.0,945078814
451,4,2858,5.0,964539140
452,4,2874,4.0,986935016
453,4,2921,4.0,945078708
454,4,2926,5.0,986934870
455,4,2959,2.0,945078528
456,4,2973,2.0,945078946
457,4,2997,4.0,986848610
458,4,3033,4.0,986936200
459,4,3044,5.0,945079920
460,4,3060,4.0,986934884
461,4,3079,3.0,964778197
462,4,3083,5.0,964622487
463,4,3160,4.0,964539121
464,4,3175,1.0,964538930
465,4,3176,4.0,964539771
466,4,3204,4.0,964539828
467,4,3255,4.0,964623306
468,4,3317,4.0,986934498
469,4,3358,3.0,964622758
470,4,3365,5.0,964538329
471,4,3386,4.0,964539395
472,4,3408,4.0,986849238
473,4,3481,2.0,964538243
474,4,3489,1.0,986848908
475,4,3508,5.0,964538351
476,4,3538,2.0,986849212
477,4,3591,1.0,986935199
478,4,3788,3.0,964539085
479,4,3809,3.0,986936207
480,4,3851,5.0,986849180
481,4,3897,4.0,986934465
482,4,3911,3.0,986849149
483,4,3967,4.0,986849164
484,4,3996,4.0,986849130
485,4,4002,3.0,986934819
486,4,4014,1.0,986849254
487,4,4020,3.0,986848856
488,4,4021,4.0,986849180
489,4,4027,3.0,986849201
490,4,4029,3.0,986849226
491,4,4033,4.0,986849149
492,4,4034,5.0,986848753
493,4,4074,3.0,986848665
494,4,4121,4.0,986934901
495,4,4144,3.0,986848685
496,4,4166,3.0,986848700
497,4,4226,2.0,1007569424
498,4,4239,5.0,986848685
499,4,4246,4.0,1007574542
500,4,4252,3.0,1007569465
501,4,4260,2.0,1007569424
502,4,4273,4.0,1007574470
503,4,4308,1.0,1007569465
504,4,4347,4.0,1007569586
505,4,4381,3.0,1007574509
506,4,4641,1.0,1007569586
507,4,4741,3.0,1007574532
508,4,4765,5.0,1007569445
509,4,4881,3.0,1007569445
510,4,4896,4.0,1007574532
511,4,4902,4.0,1007569465
512,4,4967,5.0,1007569424
513,5,1,4.0,847434962
514,5,21,4.0,847435238
515,5,34,4.0,847434881
516,5,36,4.0,847435292
517,5,39,3.0,847434961
518,5,50,4.0,847434881
519,5,58,5.0,847435238
520,5,110,4.0,847434880
521,5,150,3.0,847434748
522,5,153,3.0,847434802
523,5,232,4.0,847435292
524,5,247,5.0,847435337
525,5,253,3.0,847435292
526,5,261,4.0,847435238
527,5,265,3.0,847435129
528,5,266,1.0,847435311
529,5,290,5.0,847435311
530,5,296,5.0,847434748
531,5,300,3.0,847435337
532,5,316,2.0,847434832
533,5,318,3.0,847434880
534,5,344,3.0,847434802
535,5,349,3.0,847434832
536,5,357,2.0,847435238
537,5,364,3.0,847434882
538,5,367,4.0,847435129
539,5,380,2.0,847434748
540,5,410,3.0,847435292
541,5,457,4.0,847434801
542,5,474,4.0,847435337
543,5,475,5.0,847435311
544,5,515,3.0,847435129
545,5,527,5.0,847434960
546,5,531,4.0,847435258
547,5,534,3.0,847435311
548,5,588,4.0,847434801
549,5,589,3.0,847435258
550,5,590,5.0,847434747
551,5,592,3.0,847434747
552,5,594,5.0,847435238
553,5,595,5.0,847434832
554,5,596,5.0,847435292
555,5,597,3.0,847434962
556,5,608,3.0,847435258
557,6,2,4.0,845553522
558,6,3,5.0,845554296
559,6,4,3.0,845554349
560,6,5,5.0,845553938
561,6,6,4.0,845553757
562,6,7,4.0,845554264
563,6,8,3.0,845555281
564,6,10,3.0,845553253
565,6,11,4.0,845553489
566,6,13,3.0,845555588
567,6,15,4.0,845554505
568,6,16,4.0,845553819
569,6,17,4.0,845553559
570,6,19,2.0,845553382
571,6,21,2.0,845553382
572,6,22,5.0,845553875
573,6,24,4.0,845554397
574,6,25,3.0,845553695
575,6,26,4.0,845555362
576,6,27,3.0,845555402
577,6,31,3.0,845553819
578,6,32,4.0,845553426
579,6,34,4.0,845553354
580,6,36,5.0,845553726
581,6,41,4.0,845554962
582,6,43,4.0,845555607
583,6,45,3.0,845553907
584,6,46,4.0,845554551
585,6,47,4.0,845553317
586,6,50,1.0,845553381
587,6,54,4.0,845555402
588,6,60,4.0,845554263
589,6,61,4.0,845555454
590,6,62,4.0,845553660
591,6,65,3.0,845555070
592,6,66,3.0,845555151
593,6,76,4.0,845555317
594,6,79,3.0,845554907
595,6,86,5.0,845556131
596,6,87,3.0,845555300
597,6,88,2.0,845555694
598,6,89,4.0,845555124
599,6,92,4.0,845555454
600,6,93,4.0,845554584
601,6,95,4.0,845553559
602,6,100,3.0,845555151
603,6,102,1.0,845555436
604,6,104,4.0,845554349
605,6,105,3.0,845553757
606,6,110,5.0,845553283
607,6,112,4.0,845553994
608,6,113,3.0,845556257
609,6,126,3.0,845555342
610,6,135,3.0,845554987
611,6,140,3.0,845555024
612,6,141,4.0,845553586
613,6,145,4.0,845553966
614,6,146,4.0,845555607
615,6,150,4.0,845553110
616,6,151,4.0,845553586
617,6,153,3.0,845553146
618,6,158,4.0,845553660
619,6,159,3.0,845555006
620,6,160,5.0,845553457
621,6,161,3.0,845553253
622,6,163,3.0,845553907
623,6,165,3.0,845553146
624,6,168,5.0,845553695
625,6,170,3.0,845554263
626,6,171,3.0,845555402
627,6,174,3.0,845554479
628,6,177,3.0,845554931
629,6,179,1.0,845555362
630,6,180,2.0,845555006
631,6,181,3.0,845553938
632,6,185,3.0,845553283
633,6,186,3.0,845553619
634,6,189,3.0,845556241
635,6,191,2.0,845554931
636,6,195,4.0,845554455
637,6,196,3.0,845553586
638,6,201,3.0,845556290
639,6,204,3.0,845553619
640,6,205,3.0,845555477
641,6,207,4.0,845554024
642,6,208,3.0,845553253
643,6,209,3.0,845556106
644,6,210,4.0,845556310
645,6,212,4.0,845556181
646,6,216,4.0,845554099
647,6,217,3.0,845555382
648,6,218,2.0,845553994
649,6,219,3.0,845556131
650,6,222,4.0,845554024
651,6,224,3.0,845553794
652,6,225,4.0,845553381
653,6,230,5.0,845553966
654,6,231,3.0,845553174
655,6,234,2.0,845554176
656,6,236,4.0,845553559
657,6,237,4.0,845553875
658,6,239,3.0,845554987
659,6,240,3.0,845555571
660,6,243,3.0,845555588
661,6,248,5.0,845554263
662,6,250,4.0,845555588
663,6,251,3.0,845556257
664,6,252,4.0,845553619
665,6,253,3.0,845553283
666,6,254,3.0,845555655
667,6,256,3.0,845553726
668,6,257,5.0,845554176
669,6,258,3.0,845555172
670,6,261,4.0,845553695
671,6,262,5.0,845554551
672,6,265,3.0,845553726
673,6,266,3.0,845553457
674,6,267,3.0,845554376
675,6,270,3.0,845555172
676,6,271,4.0,845555249
677,6,273,3.0,845553875
678,6,274,4.0,845555151
679,6,276,4.0,845553907
680,6,277,5.0,845553844
681,6,279,3.0,845555436
682,6,281,4.0,845554320
683,6,282,3.0,845553522
684,6,288,2.0,845553283
685,6,289,3.0,845554455
686,6,291,3.0,845555571
687,6,292,4.0,845553253
688,6,293,3.0,845553660
689,6,296,2.0,845553110
690,6,302,3.0,845555436
691,6,303,3.0,845554099
692,6,304,4.0,845555546
693,6,310,3.0,845556119
694,6,312,1.0,845555151
695,6,313,3.0,845555546
696,6,314,5.0,845554603
697,6,315,4.0,845553522
698,6,316,5.0,845553174
699,6,317,4.0,845553457
700,6,318,5.0,845553200
701,6,327,1.0,845554062
702,6,329,4.0,845553200
703,6,330,3.0,845555071
704,6,332,3.0,845555046
705,6,333,5.0,845553757
706,6,336,3.0,845556223
707,6,337,5.0,845553586
708,6,339,4.0,845553253
709,6,340,4.0,845555265
710,6,342,3.0,845553938
711,6,343,3.0,845555172
712,6,344,3.0,845553146
713,6,347,3.0,845555300
714,6,348,3.0,845553938
715,6,349,5.0,845553146
716,6,350,5.0,845553489
717,6,351,4.0,845554455
718,6,352,3.0,845555382
719,6,353,4.0,845553726
720,6,354,4.0,845555402
721,6,355,4.0,845553819
722,6,356,5.0,845553200
723,6,357,3.0,845553457
724,6,358,3.0,845555265
725,6,359,3.0,845556412
726,6,360,3.0,845555094
727,6,361,4.0,845554376
728,6,362,3.0,845553994
729,6,364,5.0,845553317
730,6,366,3.0,845554962
731,6,367,4.0,845553317
732,6,368,5.0,845553726
733,6,370,4.0,845553794
734,6,371,3.0,845554141
735,6,374,3.0,845554296
736,6,377,5.0,845553317
737,6,378,3.0,845554987
738,6,380,4.0,845553110
739,6,381,3.0,845553994
740,6,382,3.0,845554397
741,6,383,3.0,845554320
742,6,405,3.0,845554603
743,6,410,3.0,845553354
744,6,412,3.0,845554505
745,6,415,4.0,845554420
746,6,416,3.0,845554962
747,6,419,3.0,845554224
748,6,426,3.0,845554551
749,6,432,5.0,845553489
750,6,434,4.0,845553200
751,6,435,3.0,845553489
752,6,437,3.0,845554505
753,6,440,4.0,845553457
754,6,445,3.0,845555124
755,6,450,4.0,845555024
756,6,454,4.0,845553283
757,6,455,3.0,845554062
758,6,457,5.0,845553174
759,6,458,3.0,845555546
760,6,460,3.0,845555281
761,6,466,2.0,845553844
762,6,468,4.0,845553907
763,6,469,4.0,845555477
764,6,472,3.0,845555632
765,6,474,4.0,845553522
766,6,475,4.0,845554099
767,6,477,4.0,845554141
768,6,480,5.0,845553200
769,6,485,3.0,845553794
770,6,489,3.0,845554505
771,6,490,3.0,845554584
772,6,491,4.0,845554141
773,6,493,3.0,845555172
774,6,494,3.0,845554176
775,6,497,3.0,845553819
776,6,500,5.0,845553354
777,6,502,3.0,845554455
778,6,505,3.0,845555317
779,6,508,4.0,845553586
780,6,509,3.0,845553522
781,6,510,3.0,845555546
782,6,515,4.0,845553794
783,6,516,4.0,845554908
784,6,520,3.0,845553844
785,6,524,3.0,845554479
786,6,527,3.0,845553426
787,6,531,3.0,845554296
788,6,532,3.0,845554224
789,6,536,3.0,845556181
790,6,537,3.0,845554551
791,6,539,3.0,845553426
792,6,540,3.0,845554099
793,6,542,4.0,845554524
794,6,543,3.0,845554099
795,6,546,2.0,845554349
796,6,548,3.0,845554908
797,6,552,3.0,845553875
798,6,553,5.0,845553559
799,6,569,4.0,845555342
800,6,575,3.0,845555070
801,6,587,5.0,845553381
802,6,588,5.0,845553146
803,6,589,3.0,845553317
804,6,590,5.0,845553109
805,6,592,3.0,845553109
806,6,593,4.0,845553174
807,6,594,4.0,845553819
808,6,595,5.0,845553174
809,6,596,3.0,845554141
810,6,597,4.0,845553354
811,6,606,3.0,845555024
812,6,608,3.0,845553844
813,6,609,4.0,845555342
814,6,616,5.0,845554062
815,6,628,3.0,845555300
816,6,631,4.0,845555265
817,6,637,4.0,845555046
818,6,640,1.0,845555362
819,6,647,4.0,845555151
820,6,662,3.0,845556147
821,6,667,3.0,845555342
822,6,694,3.0,845555694
823,6,697,3.0,845556378
824,6,700,4.0,845556147
825,6,704,3.0,845555571
826,6,708,4.0,845554376
827,6,709,5.0,845555249
828,6,710,3.0,845556223
829,6,711,4.0,845555317
830,6,719,2.0,845555694
831,6,736,5.0,845553619
832,6,747,3.0,845555046
833,6,762,1.0,845555006
834,6,765,3.0,845555632
835,6,775,3.0,845556462
836,6,780,5.0,845556915
837,6,783,5.0,845554584
838,6,795,3.0,845556506
839,6,799,3.0,845555656
840,6,801,3.0,845556194
841,6,802,4.0,845554584
842,6,818,3.0,845555514
843,6,830,5.0,845556222
844,6,835,4.0,845556194
845,6,837,3.0,845556241
846,6,838,4.0,845555514
847,6,839,3.0,845556120
848,6,842,3.0,845555675
849,6,848,4.0,845556340
850,6,852,4.0,845555694
851,6,867,3.0,845556412
852,6,880,3.0,845556181
853,6,881,3.0,845556340
854,6,888,3.0,845556448
855,6,891,3.0,845556241
856,6,979,3.0,845556808
857,6,981,3.0,845556567
858,6,986,4.0,845556475
859,6,991,4.0,845556808
860,6,996,4.0,845556323
861,6,999,2.0,845556412
862,6,1004,4.0,845556506
863,6,1006,4.0,845556694
864,6,1042,3.0,845556462
865,6,1049,5.0,845556694
866,6,1061,4.0,845556860
867,6,1064,4.0,845556579
868,6,1073,3.0,845555571
869,6,1082,4.0,845556278
870,6,1084,3.0,845555454
871,7,1,4.5,1106635946
872,7,50,4.5,1106635993
873,7,58,3.0,1106635520
874,7,150,4.5,1106635925
875,7,165,4.0,1106635987
876,7,260,5.0,1106635933
877,7,356,5.0,1106635915
878,7,380,3.0,1106635937
879,7,466,5.0,1106635532
880,7,480,5.0,1106635917
881,7,587,2.0,1106635714
882,7,588,3.0,1106635971
883,7,589,2.5,1106635940
884,7,592,3.0,1106635922
885,7,593,5.0,1106635912
886,7,595,3.5,1106712636
887,7,648,4.0,1106635981
888,7,750,4.0,1106636810
889,7,780,4.5,1106635943
890,7,920,3.0,1106635685
891,7,924,4.0,1106712615
892,7,1101,4.0,1106635502
893,7,1183,1.5,1106712613
894,7,1196,4.0,1106635996
895,7,1208,4.0,1106635462
896,7,1210,4.0,1106635965
897,7,1219,5.0,1106635496
898,7,1220,4.5,1106635464
899,7,1240,5.0,1106712575
900,7,1246,1.5,1106635678
901,7,1270,5.0,1106635681
902,7,1517,3.5,1106635489
903,7,1584,5.0,1106635423
904,7,1610,4.0,1106635429
905,7,1617,3.0,1107127060
906,7,1682,3.0,1106635653
907,7,1784,0.5,1106635416
908,7,1917,4.0,1106635484
909,7,1923,1.5,1106635444
910,7,1954,4.5,1106635657
911,7,2019,5.0,1106713565
912,7,2324,2.0,1106712559
913,7,2353,3.5,1106635625
914,7,2529,5.0,1106635640
915,7,2628,1.5,1106712553
916,7,2640,3.0,1106635540
917,7,2671,4.5,1113542732
918,7,2683,2.0,1106635420
919,7,2688,2.5,1106713072
920,7,2701,1.5,1106713076
921,7,2717,3.5,1106713081
922,7,2762,4.5,1106635648
923,7,2858,4.0,1106712546
924,7,3114,4.5,1106635500
925,7,3354,1.5,1106713005
926,7,3408,4.5,1106712549
927,7,3578,1.5,1106636534
928,7,3623,1.0,1106712541
929,7,3793,3.5,1106635630
930,7,3869,5.0,1106635733
931,7,3916,4.0,1106636596
932,7,3977,2.5,1106635635
933,7,3994,3.0,1161738301
934,7,4018,4.0,1106712913
935,7,4223,2.0,1106635742
936,7,4246,2.0,1110855253
937,7,4306,4.0,1106635524
938,7,4310,0.5,1107127033
939,7,4370,4.5,1106712869
940,7,4643,1.0,1106635749
941,7,4700,1.5,1109746591
942,7,4844,1.5,1161738352
943,7,4874,3.0,1106635738
944,7,4886,4.0,1106636531
945,7,4896,4.0,1106636718
946,7,4963,4.0,1106636702
947,7,4993,4.5,1106636589
948,7,4995,4.5,1106636610
949,7,5218,3.5,1106712866
950,7,5349,3.5,1106636606
951,7,5378,0.5,1106635735
