,userId,movieId,rating,ratings_timestamp,tag,tags_timestamp
65,62,3114,3.0,1525636897,Pixar,1525636901
66,62,3114,3.0,1525636897,original,1525636917
67,62,3114,3.0,1525636897,funny,1525636913
68,62,3114,3.0,1525636897,Disney,1525636902
69,62,3114,3.0,1525636897,animation,1525636903
70,62,3578,4.5,1521489618,Russell Crowe,1528152465
71,62,3578,4.5,1521489618,Rome,1528152463
72,62,3578,4.5,1521489618,revenge,1528152496
73,62,3578,4.5,1521489618,imdb top 250,1528152498
74,62,3578,4.5,1521489618,history,1528152467
75,62,3578,4.5,1521489618,Epic,1528152469
76,62,3578,4.5,1521489618,ancient Rome,1528152504
77,62,4223,4.5,1525125789,World War II,1528024877
78,62,4223,4.5,1525125789,sniper,1528024852
79,62,4223,4.5,1525125789,Rachel Weisz,1528024873
80,62,4223,4.5,1525125789,Jude Law,1528024854
81,62,4223,4.5,1525125789,Ed Harris,1528024869
82,62,5388,4.5,1530310806,Robin Williams,1530310811
83,62,5388,4.5,1530310806,Hilary Swank,1530310952
84,62,5388,4.5,1530310806,atmospheric,1530310959
85,62,5388,4.5,1530310806,Al Pacino,1530310809
86,62,6058,3.5,1525555043,violent,1525555051
87,62,6058,3.5,1525555043,sequel,1525555053
88,62,6534,3.5,1525553932,marvel,1525554100
89,62,6534,3.5,1525553932,mad scientist,1525554098
90,62,6534,3.5,1525553932,Eric Bana,1525554086
91,62,6534,3.5,1525553932,dogs,1525554096
92,62,6541,3.5,1525553960,superhero,1525554051
93,62,6541,3.5,1525553960,Sean Connery,1525554026
94,62,6541,3.5,1525553960,Peta Wilson,1525554040
95,62,6541,3.5,1525553960,gothic,1525554056
96,62,6541,3.5,1525553960,comic book,1525554028
97,62,6541,3.5,1525553960,captain nemo,1525554054
98,62,6564,3.5,1525554328,heroine in tight suit,1525554441
99,62,6564,3.5,1525554328,Angelina Jolie,1525554432
100,62,6564,3.5,1525554328,adventure,1525554439
101,62,7153,5.0,1521488588,Tolkien,1528152561
102,62,7153,5.0,1521488588,stylized,1528152577
103,62,7153,5.0,1521488588,scenic,1528152580
104,62,7153,5.0,1521488588,lord of the rings,1528152581
105,62,7153,5.0,1521488588,great soundtrack,1528152575
106,62,7153,5.0,1521488588,fantasy world,1528152571
107,62,7153,5.0,1521488588,fantasy,1528152556
108,62,7153,5.0,1521488588,ensemble cast,1528152578
109,62,7153,5.0,1521488588,Adventure,1528152558
110,62,8641,4.0,1521490412,Will Ferrell,1526249135
111,62,8641,4.0,1521490412,Steve Carell,1526249156
112,62,8641,4.0,1521490412,hilarious,1526249138
113,62,27660,4.5,1525554402,sci-fi,1525554491
114,62,27660,4.5,1525554402,Matrix,1525554493
115,62,27660,4.5,1525554402,dark,1525554500
116,62,27660,4.5,1525554402,cyberpunk,1525554486
117,62,27660,4.5,1525554402,anime,1525554488
118,62,27660,4.5,1525554402,animation,1525554490
119,62,27706,4.0,1526248533,stylized,1526248601
120,62,27706,4.0,1526248533,quirky,1526248553
121,62,27706,4.0,1526248533,meryl streep,1526248580
122,62,27706,4.0,1526248533,Jim Carrey,1526248575
123,62,27706,4.0,1526248533,dark comedy,1526248598
124,62,27808,4.0,1525554894,sweet,1525554922
125,62,27808,4.0,1525554894,family,1525554919
126,62,27808,4.0,1525554894,Adam Sandler,1525554900
127,62,27831,4.5,1532723284,Tom Hardy,1532723359
128,62,27831,4.5,1532723284,stylish,1532723356
129,62,27831,4.5,1532723284,organized crime,1532723369
130,62,27831,4.5,1532723284,Exquisite plotting.,1532723355
131,62,27831,4.5,1532723284,daniel craig,1532723305
132,62,27831,4.5,1532723284,confusing,1532723364
133,62,27831,4.5,1532723284,British gangster,1532723304
134,62,31658,3.5,1525869033,Studio Ghibli,1525869044
135,62,31658,3.5,1525869033,Hayao Miyazaki,1525869046
136,62,31658,3.5,1525869033,fantasy world,1525869051
137,62,31658,3.5,1525869033,anime,1525869041
138,62,33162,4.0,1525554409,Orlando Bloom,1525554511
139,62,33162,4.0,1525554409,Liam Neeson,1525554577
140,62,33162,4.0,1525554409,Eva Green,1525554550
141,62,33162,4.0,1525554409,David Thewlis,1525554605
142,62,34150,3.0,1525553942,superhero,1525553977
143,62,34150,3.0,1525553942,sexy female scientist,1525554144
144,62,34150,3.0,1525553942,Jessica Alba,1525554127
145,62,34150,3.0,1525553942,heroine in tight suit,1525554138
146,62,34150,3.0,1525553942,comic book,1525554003
147,62,34150,3.0,1525553942,Chris Evans,1525554141
148,62,37729,4.0,1530310521,visually appealing,1530310541
149,62,37729,4.0,1530310521,Tim Burton,1530310526
150,62,37729,4.0,1530310521,Johnny Depp,1530310529
151,62,37729,4.0,1530310521,helena bonham carter,1530310534
152,62,37729,4.0,1530310521,gothic,1530310527
153,62,38061,4.0,1532723298,witty,1532723402
154,62,38061,4.0,1532723298,Robert Downey Jr.,1532723408
155,62,38061,4.0,1532723298,good dialogue,1532723428
156,62,38061,4.0,1532723298,fast-paced dialogue,1532723406
157,62,38061,4.0,1532723298,clever,1532723403
158,62,38061,4.0,1532723298,black comedy,1532723380
159,62,45447,3.5,1525637057,treasure hunt,1525637084
160,62,45447,3.5,1525637057,Tom Hanks,1525637067
161,62,45447,3.5,1525637057,Paris,1525637079
162,62,45447,3.5,1525637057,Mystery,1525637081
163,62,45447,3.5,1525637057,conspiracy theory,1525637062
164,62,45447,3.5,1525637057,Audrey Tautou,1525637075
165,62,45447,3.5,1525637057,adventure,1525637064
166,62,46723,3.0,1525554190,social commentary,1525554246
167,62,46723,3.0,1525554190,multiple storylines,1525554215
168,62,46723,3.0,1525554190,cate blanchett,1525554227
169,62,46723,3.0,1525554190,Brad Pitt,1525554217
170,62,46972,4.0,1525554198,Robin Williams,1525554255
171,62,46972,4.0,1525554198,Ben Stiller,1525554254
172,62,46976,4.0,1536874645,Will Ferrell,1536874653
173,62,46976,4.0,1536874645,surreal,1536874662
174,62,46976,4.0,1536874645,romance,1536874651
175,62,46976,4.0,1536874645,modern fantasy,1536874658
176,62,46976,4.0,1536874645,Maggie Gyllenhaal,1536874655
177,62,46976,4.0,1536874645,emma thompson,1536874692
178,62,49130,4.0,1526582362,Marion Cotillard,1526582371
179,62,49530,4.5,1536874696,Leonardo DiCaprio,1536874698
180,62,49530,4.5,1536874696,justice,1536874709
181,62,49530,4.5,1536874696,Jennifer Connelly,1536874701
182,62,49530,4.5,1536874696,corruption,1536874704
183,62,49530,4.5,1536874696,Africa,1536874706
184,62,53464,3.0,1525554739,sexy female scientist,1525554813
185,62,53464,3.0,1525554739,Marvel,1525554792
186,62,53464,3.0,1525554739,Jessica Alba,1525554794
187,62,53464,3.0,1525554739,Chris Evans,1525554807
188,62,53464,3.0,1525554739,bad plot,1525554822
189,62,53464,3.0,1525554739,bad jokes,1525554811
190,62,53464,3.0,1525554739,bad acting,1525554797
191,62,58047,3.5,1528909343,Ryan Reynolds,1528909347
192,62,58047,3.5,1528909343,Rachel Weisz,1528909364
193,62,59501,4.0,1525637504,Tilda Swinton,1525637603
194,62,59501,4.0,1525637504,narnia,1525637508
195,62,59501,4.0,1525637504,lion,1525637517
196,62,59501,4.0,1525637504,fantasy,1525637507
197,62,60074,3.0,1525553927,Will Smith,1525554107
198,62,60074,3.0,1525553927,Charlize Theron,1525554121
199,62,60074,3.0,1525553927,bad script,1525554116
200,62,60126,3.0,1527004227,Steve Carell,1527004238
201,62,60126,3.0,1527004227,Anne Hathaway,1527004240
202,62,60756,3.5,1528934376,will ferrell,1528934379
203,62,60756,3.5,1528934376,funny,1528934381
204,62,60756,3.5,1528934376,comedy,1528934384
205,62,61024,4.0,1528934209,Stoner Movie,1528934219
206,62,61024,4.0,1528934209,Seth Rogen,1528934216
207,62,61024,4.0,1528934209,James Franco,1528934214
208,62,61024,4.0,1528934209,comedy,1528934218
209,62,63992,1.0,1528934225,Teen movie,1528934233
210,62,63992,1.0,1528934225,overrated,1528934240
211,62,63992,1.0,1528934225,chick flick,1528934247
212,62,63992,1.0,1528934225,boring,1528934241
213,62,63992,1.0,1528934225,audience intelligence underestimated,1528934237
214,62,68848,4.0,1527274282,Rachel Weisz,1527274311
215,62,68848,4.0,1527274282,Mark Ruffalo,1527274316
216,62,68848,4.0,1527274282,interesting characters,1527274324
217,62,68848,4.0,1527274282,funny,1527274322
218,62,68848,4.0,1527274282,con artists,1527274320
219,62,68848,4.0,1527274282,Adrien Brody,1527274305
220,62,71535,3.5,1529777113,Woody Harrelson,1529777129
221,62,71535,3.5,1529777113,Jesse Eisenberg,1529777186
222,62,71535,3.5,1529777113,funny,1529777194
223,62,71535,3.5,1529777113,Emma Stone,1529777192
224,62,71535,3.5,1529777113,dark comedy,1529777189
225,62,71535,3.5,1529777113,Bill Murray,1529777198
226,62,87430,3.5,1525555156,superhero,1525555181
227,62,87430,3.5,1525555156,space,1525555182
228,62,87430,3.5,1525555156,Ryan Reynolds,1525555162
229,62,87430,3.5,1525555156,DC Comics,1525555184
230,62,87430,3.5,1525555156,DC,1525555176
231,62,87430,3.5,1525555156,comic book,1525555164
232,62,87430,3.5,1525555156,cheesy,1525555170
233,62,87430,3.5,1525555156,CGI,1525555168
234,62,87430,3.5,1525555156,audience intelligence underestimated,1525555172
235,62,88405,3.5,1525554858,sex,1525554864
236,62,88405,3.5,1525554858,romance,1525554883
237,62,88405,3.5,1525554858,New York City,1525554866
238,62,88405,3.5,1525554858,Mila Kunis,1525554861
239,62,88405,3.5,1525554858,Justin Timberlake,1525554873
240,62,88405,3.5,1525554858,HOT actress,1525554880
241,62,88405,3.5,1525554858,happy ending,1525554872
242,62,88405,3.5,1525554858,funny,1525554868
243,62,88405,3.5,1525554858,comedy,1525554879
244,62,96861,3.5,1529611221,unnecessary sequel,1529611269
245,62,96861,3.5,1529611221,Turkey,1529611256
246,62,96861,3.5,1529611221,predictable,1529611266
247,62,96861,3.5,1529611221,Liam Neeson,1529611250
248,62,96861,3.5,1529611221,Istanbul,1529611262
249,62,99114,5.0,1521488759,western,1526078773
250,62,99114,5.0,1521488759,Soundtrack,1526078781
251,62,99114,5.0,1521488759,Samuel L. Jackson,1526078763
252,62,99114,5.0,1521488759,Quentin Tarantino,1526078760
253,62,99114,5.0,1521488759,Leonardo DiCaprio,1526078762
254,62,99114,5.0,1521488759,Humour,1526078787
255,62,99114,5.0,1521488759,Great performances,1526078768
256,62,99114,5.0,1521488759,good soundtrack,1526078785
257,62,99114,5.0,1521488759,funny,1526078778
258,62,99114,5.0,1521488759,Christoph Waltz,1526078766
259,62,99114,5.0,1521488759,action,1526078792
260,62,103042,3.5,1525555304,superhero,1525555319
261,62,103042,3.5,1525555304,Amy Adams,1525555328
262,62,104863,4.0,1528843953,zoe kazan,1528843965
263,62,104863,4.0,1528843953,daniel radcliffe,1528843968
264,62,107348,4.0,1528934997,will ferrell,1528935002
265,62,107348,4.0,1528934997,stupid but funny,1528935013
266,62,107348,4.0,1528934997,Steve Carell,1528935000
267,62,107348,4.0,1528934997,comedy,1528935011
268,62,108190,3.0,1525554826,unintelligent,1525554843
269,62,108190,3.0,1525554826,scifi,1525554839
270,62,108190,3.0,1525554826,predictable,1525554847
271,62,108190,3.0,1525554826,plot holes,1525554845
272,62,108190,3.0,1525554826,new society,1525554832
273,62,108190,3.0,1525554826,dystopia,1525554830
274,62,108190,3.0,1525554826,bad writing,1525554835
275,62,108190,3.0,1525554826,anti-intellectual,1525554841
276,62,111743,3.5,1530471409,witty,1530471417
277,62,111743,3.5,1530471409,Seth MacFarlane,1530471419
278,62,111743,3.5,1530471409,Liam Neeson,1530471434
279,62,111743,3.5,1530471409,Charlize Theron,1530471420
280,62,114180,3.5,1525554378,weak plot,1525554463
281,62,114180,3.5,1525554378,unexplained,1525554473
282,62,114180,3.5,1525554378,thriller,1525554471
283,62,114180,3.5,1525554378,survival,1525554456
284,62,114180,3.5,1525554378,post-apocalyptic,1525554458
285,62,114180,3.5,1525554378,plot holes,1525554454
286,62,114180,3.5,1525554378,dystopia,1525554450
287,62,114180,3.5,1525554378,action,1525554460
288,62,115149,5.0,1521489984,stylish,1528152247
289,62,115149,5.0,1521489984,secret society,1528152258
290,62,115149,5.0,1521489984,Revenge,1528152241
291,62,115149,5.0,1521489984,Keanu Reeves,1528152244
292,62,115149,5.0,1521489984,gun-fu,1528152257
293,62,115149,5.0,1521489984,dark hero,1528152251
294,62,116897,4.0,1528152841,short stories,1528152852
295,62,116897,4.0,1528152841,multiple short stories,1528152862
296,62,116897,4.0,1528152841,ironic,1528152854
297,62,116897,4.0,1528152841,dark humor,1528152847
298,62,116897,4.0,1528152841,dark comedy,1528152859
299,62,116897,4.0,1528152841,black comedy,1528152849
300,62,119141,3.0,1525555123,Seth Rogen,1525555127
301,62,119141,3.0,1525555123,James Franco,1525555132
302,62,119141,3.0,1525555123,funny,1525555129
303,62,119141,3.0,1525555123,comedy,1525555138
304,62,119141,3.0,1525555123,bromance,1525555146
305,62,122912,4.0,1526028975,Visually stunning,1526028994
306,62,122912,4.0,1526028975,Thor,1526029010
307,62,122912,4.0,1526028975,Thanos,1526028985
308,62,122912,4.0,1526028975,Robert Downey Jr.,1526028991
309,62,122912,4.0,1526028975,MCU,1526028983
310,62,122912,4.0,1526028975,Marvel,1526028997
311,62,122912,4.0,1526028975,Guardians of the Galaxy,1526029015
312,62,122912,4.0,1526028975,Great villain,1526029025
313,62,122912,4.0,1526028975,Dr. Strange,1526029001
314,62,122912,4.0,1526028975,comic book,1526029023
315,62,128360,5.0,1521489877,Western,1526078899
316,62,128360,5.0,1521489877,violent,1526078912
317,62,128360,5.0,1521489877,tension building,1526078880
318,62,128360,5.0,1521489877,Samuel L. Jackson,1526078883
319,62,128360,5.0,1521489877,Quentin Tarantino,1526078877
320,62,128360,5.0,1521489877,Kurt Russell,1526078886
321,62,128360,5.0,1521489877,humor,1526078901
322,62,128360,5.0,1521489877,Dialogue,1526078902
323,62,128360,5.0,1521489877,characters,1526078910
324,62,135133,3.5,1525637477,revolution,1525637481
325,62,135133,3.5,1525637477,rebellion,1525637483
326,62,135133,3.5,1525637477,politics,1525637499
327,62,135133,3.5,1525637477,nonsense,1525637488
328,62,135133,3.5,1525637477,love story,1525637487
329,62,135133,3.5,1525637477,Jennifer Lawrence,1525637484
330,62,135133,3.5,1525637477,dystopia,1525637480
331,62,135518,3.5,1530471334,ryan reynolds,1530471352
332,62,135518,3.5,1530471334,immortality,1530471343
333,62,135518,3.5,1530471334,ethics,1530471346
334,62,135518,3.5,1530471334,Ben Kingsley,1530471365
335,62,135536,4.0,1525555066,Will Smith,1525555076
336,62,135536,4.0,1525555066,visually appealing,1525555109
337,62,135536,4.0,1525555066,superhero,1525555103
338,62,135536,4.0,1525555066,poorly paced,1525555083
339,62,135536,4.0,1525555066,Poor story,1525555087
340,62,135536,4.0,1525555066,Margot Robbie,1525555073
341,62,135536,4.0,1525555066,lack of plot,1525555069
342,62,135536,4.0,1525555066,Joker,1525555074
343,62,135536,4.0,1525555066,Jared Leto,1525555072
344,62,135536,4.0,1525555066,Horrible directing,1525555099
345,62,135536,4.0,1525555066,Harley Quinn's ass,1525555094
346,62,135536,4.0,1525555066,Harley Quinn,1525555079
347,62,135536,4.0,1525555066,good soundtrack,1525555089
348,62,135536,4.0,1525555066,dc comics,1525555080
349,62,135536,4.0,1525555066,comic book,1525555092
350,62,135536,4.0,1525555066,Ben Affleck,1525555106
351,62,135536,4.0,1525555066,Batman,1525555077
352,62,135536,4.0,1525555066,Bad writing,1525555084
353,62,135536,4.0,1525555066,Bad story,1525555090
354,62,136864,4.0,1525555209,wonderwoman,1525555233
355,62,136864,4.0,1525555209,superman,1525555213
356,62,136864,4.0,1525555209,superhero,1525555243
357,62,136864,4.0,1525555209,Gal Gadot,1525555240
358,62,136864,4.0,1525555209,dc comics,1525555225
359,62,136864,4.0,1525555209,dark,1525555227
360,62,136864,4.0,1525555209,ben affleck,1525555223
361,62,136864,4.0,1525555209,batman,1525555211
362,62,136864,4.0,1525555209,action,1525555242
363,62,139385,4.0,1521489905,visually appealing,1526079038
364,62,139385,4.0,1521489905,tom hardy,1526079029
365,62,139385,4.0,1521489905,survival,1526079019
366,62,139385,4.0,1521489905,leonardo DiCarpio,1526079025
367,62,158966,4.5,1526076371,Viggo Mortensen,1526076342
368,62,158966,4.5,1526076371,individualism,1526076344
369,62,158966,4.5,1526076371,good writing,1526076350
370,62,158966,4.5,1526076371,freedom,1526076339
371,62,158966,4.5,1526076371,creative,1526076341
372,62,158966,4.5,1526076371,building a family,1526076353
373,62,168248,4.5,1523048794,secret society,1528152282
374,62,168248,4.5,1523048794,organized crime,1528152289
375,62,168248,4.5,1523048794,Keanu Reeves,1528152284
376,62,168248,4.5,1523048794,hitman,1528152293
377,62,168248,4.5,1523048794,gun tactics,1528152287
378,62,168248,4.5,1523048794,dark hero,1528152291
379,62,168248,4.5,1523048794,action,1528152295
380,62,174053,5.0,1525637282,thought provoking,1525637344
381,62,174053,5.0,1525637282,jon hamm,1525637384
382,62,174053,5.0,1525637282,interesting,1525637346
383,62,174053,5.0,1525637282,future,1525637343
384,62,174053,5.0,1525637282,Dystopia,1525637341
385,62,179401,3.5,1528934530,funny,1528934536
386,62,179401,3.5,1528934530,Dwayne Johnson,1528934540
387,62,179401,3.5,1528934530,Comedy,1528934534
388,62,179401,3.5,1528934530,Action,1528934538
389,62,183611,4.0,1526244681,Rachel McAdams,1526244709
390,62,183611,4.0,1526244681,funny,1526244688
391,62,183611,4.0,1526244681,Comedy,1526244689
392,62,184471,3.5,1528024895,video game adaptation,1528024898
393,62,184471,3.5,1528024895,Alicia Vikander,1528024914
394,62,184471,3.5,1528024895,adventure,1528024900
395,62,187593,4.0,1527274071,sarcasm,1527274090
396,62,187593,4.0,1527274071,Ryan Reynolds,1527274092
397,62,187593,4.0,1527274071,Josh Brolin,1527274096
398,62,187595,4.0,1528934550,star wars,1528934552
399,62,187595,4.0,1528934550,Emilia Clarke,1528934560
400,63,260,5.0,1443199688,space action,1443199710
401,63,260,5.0,1443199688,classic,1443199698
402,76,260,4.0,1439165601,sci-fi,1439165588
403,76,260,4.0,1439165601,action,1439165594
404,103,260,4.0,1431954922,great soundtrack,1431954337
405,103,260,4.0,1431954922,EPIC,1431954312
406,103,296,5.0,1431954439,non-linear,1431954555
407,103,296,5.0,1431954439,great soundtrack,1431954555
408,103,296,5.0,1431954439,good dialogue,1431954555
409,106,4896,5.0,1467360453,Everything you want is here,1467566944
410,106,106489,5.0,1467360741,adventure,1467566979
411,112,260,5.0,1442535777,EPIC,1442535666
412,112,260,5.0,1442535777,engrossing adventure,1442535673
413,112,260,5.0,1442535777,classic sci-fi,1442535682
414,119,101142,4.0,1436042420,stone age,1436563067
415,119,101142,4.0,1436042420,funny,1436563067
416,119,101142,4.0,1436042420,animation,1436563067
417,119,115149,4.5,1436563084,widows/widowers,1437763143
418,119,115149,4.5,1436563084,killer,1437763143
419,119,115149,4.5,1436563084,action,1437763143
420,119,115617,5.0,1435943203,robots,1435944890
421,119,115617,5.0,1435943203,kids,1435944890
422,119,115617,5.0,1435943203,animation,1435944890
423,119,120635,4.5,1437859125,police,1438439306
424,119,120635,4.5,1437859125,murder,1438439306
425,119,120635,4.5,1437859125,action,1438439306
426,125,1726,4.5,1474483288,Post apocalyptic,1474483320
427,125,1726,4.5,1474483288,Kevin Costner,1474483317
428,125,2387,4.5,1474382209,dark humor,1474382223
429,125,2387,4.5,1474382209,dark comedy,1474382225
430,125,3052,5.0,1474591641,satire,1474591997
431,125,3052,5.0,1474591641,Kevin Smith,1474592000
432,125,3052,5.0,1474591641,jay and silent bob,1474592004
433,125,3052,5.0,1474591641,irreverent,1474592072
434,125,5088,5.0,1474141620,irreverent,1474592207
435,125,7022,5.0,1474294895,violence,1474381745
436,125,7022,5.0,1474294895,survival,1474381609
437,125,7022,5.0,1474294895,social commentary,1474381788
438,125,7022,5.0,1474294895,satire,1474381739
439,125,7022,5.0,1474294895,goretastic,1474381786
440,125,7022,5.0,1474294895,dystopia,1474381779
441,125,7022,5.0,1474294895,controversial,1474381812
442,125,7022,5.0,1474294895,brutal,1474381612
443,125,7022,5.0,1474294895,bloody,1474381755
444,125,7022,5.0,1474294895,based on a book,1474381749
445,125,7254,5.0,1474289782,time travel,1474381439
446,125,7254,5.0,1474289782,science fiction,1474381455
447,125,7254,5.0,1474289782,sci-fi,1474381448
448,125,7254,5.0,1474289782,alternate reality,1474381441
449,125,8957,5.0,1474141821,suspense,1474381994
450,125,8957,5.0,1474141821,surprise ending,1474381973
451,125,8957,5.0,1474141821,mindfuck,1474381982
452,125,8957,5.0,1474141821,great ending,1474381987
453,125,8957,5.0,1474141821,Disturbing,1474382015
454,125,8957,5.0,1474141821,clever,1474382019
455,125,8957,5.0,1474141821,brutal,1474382001
456,125,9010,5.0,1474283090,cruel characters,1474381529
457,125,42632,5.0,1474294717,brutality,1474381492
458,125,58301,5.0,1474294530,dark humor,1474381561
459,125,60950,5.0,1474591720,threesome,1474591817
460,125,62434,4.5,1474371925,Sexual Humor,1474592473
461,125,62434,4.5,1474371925,Seth Rogen,1474592476
462,125,67695,5.0,1474294341,Seth Rogen,1474382123
463,125,100083,5.0,1474141969,satire,1474381901
464,125,100083,5.0,1474141969,sarcasm,1474377015
465,125,100083,5.0,1474141969,R language,1474377035
466,125,100083,5.0,1474141969,offensive,1474377060
467,125,100083,5.0,1474141969,embarassing scenes,1474377075
468,125,156371,4.0,1474469682,80's,1474469700
469,125,158872,5.0,1474141733,Vulgar,1474382100
470,125,158872,5.0,1474141733,satire,1474382047
471,125,158872,5.0,1474141733,sarcasm,1474382053
472,125,158872,5.0,1474141733,mindfuck,1474382087
473,125,158872,5.0,1474141733,Crude humor,1474382035
474,132,3556,4.0,1157924198,sofia coppola,1163148016
475,132,6323,3.0,1157924990,John Cusack,1161800041
476,132,6367,3.0,1161799862,Renee Zellweger,1161799951
477,132,6367,3.0,1161799862,Ewan McGregor,1161799885
478,138,59103,4.5,1222676542,kung fu,1222676405
479,138,59103,4.5,1222676542,jackie chan,1222676394
480,161,52287,4.0,1176498804,Something for everyone in this one... saw it without and plan on seeing it with kids!,1176498861
481,166,293,4.5,1188774465,Jean Reno,1188774487
482,166,293,4.5,1188774465,assassin,1188774484
483,166,54286,5.0,1188774329,Robert Ludlum,1188774524
484,166,54286,5.0,1188774329,espionage,1188774515
485,166,54286,5.0,1188774329,assassin-in-training (scene),1188774517
486,166,54286,5.0,1188774329,assassin,1188774519
487,167,104,4.0,1154718729,test tag,1154718872
488,177,115617,5.0,1435523609,very funny,1435523876
489,177,115617,5.0,1435523609,fun family movie,1435523876
490,177,115617,5.0,1435523609,feel-good,1435523876
491,184,2579,4.0,1537094293,Twist Ending,1537094309
492,184,2579,4.0,1537094293,not linear,1537094318
493,184,2579,4.0,1537094293,mindfuck,1537094375
494,184,2579,4.0,1537094293,directorial debut,1537094323
495,184,2579,4.0,1537094293,Christopher Nolan,1537094326
496,184,2579,4.0,1537094293,black and white,1537094307
497,184,3793,3.5,1537094351,superhero,1537094354
498,184,3793,3.5,1537094351,marvel,1537094366
499,184,3793,3.5,1537094351,hugh jackman,1537094370
500,184,3793,3.5,1537094351,comic book,1537094359
501,184,3793,3.5,1537094351,action,1537094381
502,184,4226,5.0,1537094440,twist ending,1537094447
503,184,4226,5.0,1537094440,psychology,1537094448
504,184,4226,5.0,1537094440,nonlinear,1537094445
505,184,4226,5.0,1537094440,Mindfuck,1537094464
506,184,4226,5.0,1537094440,dark,1537094453
507,184,4896,3.5,1537094519,Magic,1537094530
508,184,4896,3.5,1537094519,humorous,1537094550
509,184,4896,3.5,1537094519,harry potter,1537094544
510,184,4896,3.5,1537094519,alan rickman,1537094576
511,184,5388,3.5,1537094597,thought-provoking,1537094685
512,184,5388,3.5,1537094597,insomnia,1537094688
513,184,5388,3.5,1537094597,atmospheric,1537094680
514,184,6283,4.0,1537094484,sci-fi,1537094503
515,184,6283,4.0,1537094484,anime,1537094487
516,184,6283,4.0,1537094484,amazing artwork,1537094506
517,184,27156,4.5,1537094239,psychology,1537094263
518,184,27156,4.5,1537094239,mecha,1537094278
519,184,27156,4.5,1537094239,epic,1537094270
520,184,27156,4.5,1537094239,end of the world,1537094269
521,184,27156,4.5,1537094239,anime,1537094261
